date,New South Wales_Northern NSW,New South Wales_Western Sydney,South Australia_Eyre and Far North
2059-04-19,6.9080424,6.8345957,6.936318
2059-04-20,6.3632984,6.408532,6.4225545
2059-04-21,5.806784,5.9539795,5.8431892
2059-04-22,5.527824,5.7324066,5.5597854
2059-04-23,4.5050797,4.8788285,4.527463
2059-04-24,5.6991663,5.912797,5.686533
2059-04-25,6.8144016,6.904152,6.7734056
2059-04-26,7.383383,7.35519,7.3374424
2059-04-27,5.536979,5.5393786,5.4949427
2059-04-28,5.139818,4.9637465,5.096982
2059-04-29,3.9738727,3.9739256,3.9682333
2059-04-30,4.417005,4.4874234,4.4261107
2059-05-01,3.5625596,3.759238,3.578242
2059-05-02,4.2468724,4.167461,4.2240815
2059-05-03,3.8420625,4.018819,3.8612027
2059-05-04,4.030282,4.223426,4.0465546
2059-05-05,4.4786015,4.6620955,4.490672
2059-05-06,4.102756,4.369746,4.114522
2059-05-07,4.1403193,4.193661,4.1401825
2059-05-08,4.5383353,4.715928,4.5625696
2059-05-09,4.1156373,4.1818805,4.1244526
2059-05-10,4.8725243,5.0630746,4.9103856
2059-05-11,3.6217966,3.9390976,3.6555622
2059-05-12,3.0249426,3.0597157,3.0207384
2059-05-13,4.1427345,4.1354003,4.1172366
2059-05-14,4.9068227,4.8265724,4.862956
2059-05-15,6.5011506,6.2639847,6.4337945
2059-05-16,6.5431414,6.277884,6.496626
2059-05-17,4.030193,4.1767716,4.036241
2059-05-18,4.587302,4.877847,4.612836
2059-05-19,5.2017426,5.5396466,5.266772
2059-05-20,6.489275,6.9355426,6.5544753
2059-05-21,6.380737,6.522275,6.488219
2059-05-22,7.048073,7.2702274,7.0513415
2059-05-23,7.0591726,7.3832617,7.091525
2059-05-24,5.2828364,5.6716523,5.3238115
2059-05-25,3.5329623,3.776223,3.5413609
2059-05-26,2.7150419,2.8319554,2.713439
2059-05-27,2.7784588,2.8268447,2.763767
2059-05-28,3.6550002,3.6543572,3.6269202
2059-05-29,5.047646,5.0660086,5.0385594
2059-05-30,5.3784924,5.4666004,5.3894486
2059-05-31,5.115144,5.337586,5.117858
2059-06-01,3.7262745,3.9851975,3.7373357
2059-06-02,3.4715881,3.6355505,3.4660213
2059-06-03,3.4312015,3.5204253,3.4183228
2059-06-04,2.6546235,2.7895052,2.638671
2059-06-05,3.5187862,3.6051636,3.489891
2059-06-06,3.9148114,4.002524,3.8991342
2059-06-07,5.196566,5.3282537,5.179855
2059-06-08,5.3767242,5.44076,5.3483906
2059-06-09,6.5110726,6.5416965,6.480428
2059-06-10,6.7772856,6.664281,6.7455626
2059-06-11,4.802037,4.7419367,4.7594237
2059-06-12,3.4563706,3.6500652,3.4329915
2059-06-13,4.474151,4.595906,4.4420934
2059-06-14,4.4111986,4.6302567,4.3923945
2059-06-15,4.3708754,4.3370323,4.342136
2059-06-16,4.757866,4.560071,4.7351937
2059-06-17,4.0128202,4.1450405,4.0507936
2059-06-18,4.263544,4.5086803,4.3053026
2059-06-19,5.060421,5.3006196,5.066008
2059-06-20,5.28678,5.550807,5.2603145
2059-06-21,4.101619,4.4530816,4.1074114
2059-06-22,3.340168,3.5857563,3.3577926
2059-06-23,3.8581953,4.2109256,3.8857203
2059-06-24,3.5909784,3.688276,3.5757713
2059-06-25,3.7494514,3.8553793,3.7355895
2059-06-26,3.3845756,3.5790985,3.3861687
2059-06-27,3.5723243,3.8456874,3.5756042
2059-06-28,4.833579,5.0718083,4.8114977
2059-06-29,4.708384,4.7687864,4.6473165
2059-06-30,6.205319,6.1740503,6.14273
2059-07-01,6.0297756,6.0154223,5.9986167
2059-07-02,7.5617285,7.5918574,7.494997
2059-07-03,8.380659,8.216323,8.334229
2059-07-04,6.176454,6.132785,6.132481
2059-07-05,4.208006,4.207194,4.1963835
2059-07-06,3.997319,4.0123844,3.9711707
2059-07-07,5.490228,5.645917,5.493422
2059-07-08,5.0474935,5.4605565,5.0873346
2059-07-09,5.477588,5.902414,5.4972286
2059-07-10,5.834088,6.249973,5.8518314
2059-07-11,4.738221,5.063599,4.7656674
2059-07-12,5.070895,5.162318,5.0414314
2059-07-13,5.3336167,5.4984775,5.3124285
2059-07-14,5.5026174,5.5431027,5.4795794
2059-07-15,4.340521,4.573857,4.3333645
2059-07-16,5.607496,5.748907,5.5951033
2059-07-17,5.7708836,5.9444723,5.7529
2059-07-18,3.9097178,3.994266,3.8826158
2059-07-19,4.270889,4.334992,4.229259
2059-07-20,4.3710704,4.4298573,4.352681
2059-07-21,5.4778404,5.554586,5.4534564
2059-07-22,6.9404488,6.766471,6.90924
2059-07-23,5.6452823,5.6516795,5.6421385
2059-07-24,4.386833,4.689429,4.4212255
2059-07-25,3.729089,4.0238385,3.7110667
2059-07-26,4.99749,5.129954,4.995602
2059-07-27,5.6757927,5.7289004,5.644232
2059-07-28,4.536555,4.420736,4.499811
2059-07-29,4.2085643,4.0220037,4.1752453
2059-07-30,4.3253264,4.339597,4.2945733
2059-07-31,4.9016886,4.7742753,4.867372
2059-08-01,4.3142753,4.2549925,4.2783184
2059-08-02,4.2601075,4.417972,4.2348247
2059-08-03,4.459137,4.3856072,4.445667
2059-08-04,4.2463856,4.256656,4.2224092
2059-08-05,3.749043,3.927457,3.742932
2059-08-06,4.9188294,5.1462708,4.8741536
2059-08-07,6.9803658,6.807282,6.9639106
2059-08-08,4.931244,5.1045375,4.9528766
2059-08-09,3.0490737,3.2216609,3.038954
2059-08-10,4.2233057,4.406456,4.2204447
2059-08-11,5.085122,5.2621217,5.09665
2059-08-12,4.79753,4.9467263,4.813023
2059-08-13,4.278596,4.274864,4.2693343
2059-08-14,4.152527,4.3585052,4.146775
2059-08-15,4.5799336,4.670362,4.5463157
2059-08-16,6.2474895,6.262311,6.202282
2059-08-17,7.1621385,6.994259,7.1465197
2059-08-18,4.0939937,4.4085,4.132196
2059-08-19,4.2272162,4.3123527,4.206431
2059-08-20,4.5229807,4.6780963,4.5154853
2059-08-21,6.92557,6.890826,6.909404
2059-08-22,4.896696,5.101158,4.8810067
2059-08-23,5.716703,5.761349,5.6936088
2059-08-24,8.585746,8.434311,8.5142355
2059-08-25,7.596255,7.549425,7.533528
2059-08-26,5.670549,5.5461206,5.61627
2059-08-27,4.279157,4.337001,4.2608976
2059-08-28,4.4494314,4.7697635,4.4529862
2059-08-29,8.677342,8.598293,8.644771
2059-08-30,6.710918,6.770403,6.7098584
2059-08-31,5.4386487,5.409867,5.407889
2059-09-01,4.037385,4.111971,4.021956
2059-09-02,4.856903,4.89808,4.8146696
2059-09-03,5.1468134,5.2692876,5.1393337
2059-09-04,5.258462,5.3665767,5.256661
2059-09-05,4.699405,4.83319,4.6862535
2059-09-06,5.877067,6.04672,5.8676486
2059-09-07,5.901686,6.136904,5.9074397
2059-09-08,4.5497346,4.5955973,4.5309587
2059-09-09,5.1285496,4.9818163,5.102536
2059-09-10,4.9886518,5.0457854,4.952367
2059-09-11,4.97774,5.1890798,4.9478464
2059-09-12,4.8846407,4.980232,4.8401237
2059-09-13,6.015518,6.0631475,5.9716196
2059-09-14,4.8634243,4.7812734,4.8456655
2059-09-15,4.491311,4.5843663,4.4714637
2059-09-16,4.673068,4.744869,4.6494584
2059-09-17,6.371534,6.2690225,6.350794
2059-09-18,5.7927256,5.7770376,5.7883205
2059-09-19,4.604986,4.8193808,4.5919576
2059-09-20,5.0755587,5.2437563,5.065314
2059-09-21,6.4095902,6.651268,6.3828406
2059-09-22,9.460418,9.452813,9.426482
2059-09-23,9.502061,9.554064,9.478167
2059-09-24,6.0908117,6.055265,6.0340657
2059-09-25,7.69081,7.5765567,7.652097
2059-09-26,8.90679,8.741842,8.8699255
2059-09-27,8.58294,8.40864,8.536152
2059-09-28,6.357722,6.283642,6.308797
2059-09-29,4.807276,4.921688,4.7819004
2059-09-30,4.9899597,5.145241,4.9926834
2059-10-01,6.507041,6.6179094,6.49759
2059-10-02,6.782987,6.96574,6.776402
2059-10-03,6.9940076,7.1190634,7.039533
2059-10-04,4.1817713,4.4017634,4.198716
2059-10-05,4.473864,4.6747417,4.4546437
2059-10-06,5.3925056,5.521656,5.383769
2059-10-07,8.189398,8.173434,8.165819
2059-10-08,7.8303256,7.8255234,7.8159323
2059-10-09,6.8682194,6.898286,6.8648295
2059-10-10,5.3930454,5.586175,5.3929777
2059-10-11,5.234093,5.4318733,5.215061
2059-10-12,7.3670435,7.6134157,7.3586493
2059-10-13,9.354965,9.331339,9.320943
2059-10-14,8.91442,9.013847,8.901245
2059-10-15,6.634432,6.6052046,6.611081
2059-10-16,6.745413,6.6868997,6.7158337
2059-10-17,4.9043417,5.017413,4.920197
2059-10-18,4.515645,4.545452,4.527761
2059-10-19,4.9624195,4.9785347,4.9604697
2059-10-20,4.89762,5.1192803,4.894339
2059-10-21,6.5876803,6.5209904,6.5711265
2059-10-22,4.598267,4.717219,4.61464
2059-10-23,5.881512,5.787551,5.8777103
2059-10-24,5.7735767,5.8566365,5.780321
2059-10-25,7.0961533,7.1643515,7.0593147
2059-10-26,7.1666865,7.157163,7.1280074
2059-10-27,5.0426126,5.3063564,5.0453777
2059-10-28,5.170856,5.270112,5.148948
2059-10-29,4.5138035,4.6045427,4.50469
2059-10-30,4.8420525,4.912365,4.8238015
2059-10-31,5.2528806,5.259883,5.2234707
2059-11-01,5.4254737,5.6274195,5.392237
2059-11-02,5.571894,5.7367234,5.559124
2059-11-03,6.742044,6.6868367,6.7163763
2059-11-04,5.554346,5.702145,5.5656323
2059-11-05,6.010603,5.962362,5.9720125
2059-11-06,4.9065638,5.009141,4.887824
2059-11-07,5.6183295,5.694546,5.598564
2059-11-08,5.2217636,5.39358,5.2115293
2059-11-09,5.506998,5.6673403,5.495561
2059-11-10,5.22334,5.303491,5.2084384
2059-11-11,4.6572337,4.6572466,4.641279
2059-11-12,6.345306,6.2032914,6.309805
2059-11-13,5.9067073,5.908244,5.883982
2059-11-14,4.9799857,5.030858,4.960159
2059-11-15,5.809043,5.9359612,5.807482
2059-11-16,7.50842,7.6053376,7.499394
2059-11-17,6.9838405,7.1397653,7.0051584
2059-11-18,5.6471534,5.7121882,5.614266
2059-11-19,5.6471257,5.789633,5.6322184
2059-11-20,6.27535,6.349819,6.2759104
2059-11-21,6.481123,6.597355,6.4883084
2059-11-22,8.46547,8.421853,8.44501
2059-11-23,6.5842447,6.6891384,6.588712
2059-11-24,5.3428507,5.5752187,5.3281093
2059-11-25,5.452373,5.56584,5.4334455
2059-11-26,6.092233,6.1931868,6.0778065
2059-11-27,6.4136076,6.5694995,6.404223
2059-11-28,7.1078124,7.171641,7.0717034
2059-11-29,7.0817204,7.133819,7.0817075
2059-11-30,6.958803,7.1037087,6.9506416
2059-12-01,7.139948,7.147984,7.12962
2059-12-02,6.236041,6.430939,6.2439446
2059-12-03,6.113096,6.2528567,6.1030064
2059-12-04,6.179289,6.10047,6.1670794
2059-12-05,5.786904,5.816751,5.8111205
2059-12-06,6.1158686,6.1847186,6.1028886
2059-12-07,7.0376525,7.1617446,7.041752
2059-12-08,9.296436,9.038523,9.256692
2059-12-09,6.0930266,6.2598896,6.111174
2059-12-10,7.8358665,7.6502085,7.8097515
2059-12-11,6.0060368,5.987416,6.007365
2059-12-12,5.839036,5.872443,5.8212805
2059-12-13,5.7396364,5.6478906,5.71999
2059-12-14,4.694599,4.787587,4.6854053
2059-12-15,5.6672583,5.6215653,5.6179404
2059-12-16,6.6732965,6.7293053,6.632967
2059-12-17,6.882792,6.9296136,6.8690085
2059-12-18,6.1031485,6.2561097,6.119294
2059-12-19,5.722112,5.540293,5.7074876
2059-12-20,4.506759,4.556527,4.5347624
2059-12-21,5.5484242,5.5593495,5.5200634
2059-12-22,5.270413,5.427122,5.253144
2059-12-23,6.118161,6.1086903,6.065103
2059-12-24,6.731888,6.6534734,6.6767583
2059-12-25,6.343472,6.439618,6.3260846
2059-12-26,5.2499523,5.659157,5.2645893
2059-12-27,4.9045568,5.252013,4.912185
2059-12-28,5.0784135,5.1821523,5.0578046
2059-12-29,5.5830626,5.5599627,5.5389233
2059-12-30,5.2084746,5.325906,5.1866107
2059-12-31,5.5993314,5.683307,5.5728197
2060-01-01,5.6751847,5.6451406,5.645812
2060-01-02,6.6665325,6.7371645,6.654758
2060-01-03,5.6277785,5.900638,5.6517844
2060-01-04,5.853812,6.0829144,5.8678646
2060-01-05,5.664774,5.827473,5.6437125
2060-01-06,5.452488,5.424599,5.420194
2060-01-07,4.9958944,5.1163335,4.9828334
2060-01-08,5.1559873,5.353377,5.1555967
2060-01-09,5.2055593,5.3122487,5.1796927
2060-01-10,5.681793,5.621953,5.64441
2060-01-11,5.92632,5.9996443,5.889806
2060-01-12,6.023099,6.0908136,5.9859624
2060-01-13,6.745806,6.672196,6.731256
2060-01-14,5.3281198,5.512273,5.3099327
2060-01-15,4.9113374,5.050788,4.8972106
2060-01-16,5.577443,5.7428646,5.535465
2060-01-17,6.8902855,6.824138,6.856104
2060-01-18,7.468977,7.3004074,7.4401245
2060-01-19,5.3803654,5.545501,5.3996277
2060-01-20,5.068009,5.1389284,5.0600076
2060-01-21,5.5893674,5.5709515,5.5622315
2060-01-22,6.1636662,6.242289,6.1370854
2060-01-23,9.013665,8.454565,8.934933
2060-01-24,4.860568,5.041987,4.8777223
2060-01-25,5.392991,5.495327,5.4133153
2060-01-26,6.041008,6.1488223,6.058502
2060-01-27,5.346017,5.5037417,5.3601594
2060-01-28,4.963513,5.1971397,4.9462404
2060-01-29,6.230252,6.1701326,6.2229567
2060-01-30,5.7403116,5.9183426,5.7495155
2060-01-31,6.9728765,7.1259985,6.963773
2060-02-01,7.034568,7.243342,7.034786
2060-02-02,6.8125687,6.9087553,6.810074
2060-02-03,5.959847,5.909285,5.9295607
2060-02-04,6.2343655,6.2382827,6.1633687
2060-02-05,6.1204123,6.1305733,6.0765653
2060-02-06,6.2627616,6.0788236,6.221677
2060-02-07,5.2318816,5.3710833,5.238799
2060-02-08,5.4790726,5.6755486,5.4764905
2060-02-09,5.0434246,5.215466,5.0368247
2060-02-10,5.187331,5.35626,5.1717434
2060-02-11,5.214675,5.418131,5.1844287
2060-02-12,6.206629,6.063996,6.188232
2060-02-13,4.3927646,4.7376738,4.413863
2060-02-14,5.7706513,6.013124,5.7841167
2060-02-15,6.643859,6.812129,6.648007
2060-02-16,6.6186223,6.6006794,6.596418
2060-02-17,5.90997,6.1170225,5.940379
2060-02-18,6.6304674,6.886537,6.6706457
2060-02-19,5.590709,5.8198695,5.596062
2060-02-20,5.927682,6.0552645,5.8892875
2060-02-21,4.9226894,4.993415,4.886707
2060-02-22,5.958248,5.9413176,5.9112372
2060-02-23,6.739785,6.7681384,6.73448
2060-02-24,5.7293625,6.027399,5.747674
2060-02-25,5.7267146,5.9632974,5.7450604
2060-02-26,5.49274,5.6620235,5.4864335
2060-02-27,5.722368,5.8921833,5.693246
2060-02-28,6.4652314,6.382227,6.379663
2060-02-29,6.9590254,7.0994024,6.9154754
2060-03-01,6.3836775,6.5473094,6.3860035
2060-03-02,5.872174,6.1894364,5.914286
2060-03-03,6.0807137,6.241643,6.061333
2060-03-04,5.492471,5.7731867,5.4755745
2060-03-05,5.398227,5.5954013,5.385083
2060-03-06,6.722653,6.5909166,6.671059
2060-03-07,5.501466,5.399325,5.464606
2060-03-08,5.3587236,5.2884564,5.3228846
2060-03-09,6.4835796,6.6708655,6.488873
2060-03-10,7.365232,7.645673,7.4185853
2060-03-11,7.0654054,7.3869123,7.102297
2060-03-12,6.388075,6.5911875,6.4021397
2060-03-13,5.102737,5.264922,5.1006737
2060-03-14,4.306939,4.470796,4.309485
2060-03-15,4.7104983,4.9621725,4.7392554
2060-03-16,4.933016,5.1491413,4.9433446
2060-03-17,5.5770063,5.833671,5.5643573
2060-03-18,4.848546,5.08373,4.8359785
2060-03-19,4.928757,5.088987,4.915451
2060-03-20,6.6754894,6.5152836,6.608365
2060-03-21,4.073794,4.000648,4.0772905
2060-03-22,4.1551285,4.300352,4.1611266
2060-03-23,4.719777,4.7253385,4.706052
2060-03-24,4.915346,4.9838066,4.884886
2060-03-25,4.4830546,4.4945765,4.458043
2060-03-26,4.7855997,4.8181953,4.761077
2060-03-27,5.414121,5.4992223,5.3809423
2060-03-28,4.3388267,4.419951,4.3210554
2060-03-29,5.3299303,5.2880898,5.2955713
2060-03-30,5.871407,5.6694536,5.8286467
2060-03-31,5.13503,5.1176343,5.117045
2060-04-01,5.387336,5.4785576,5.3729296
2060-04-02,5.0864453,5.1569457,5.088822
2060-04-03,4.7199283,4.854452,4.7414083
2060-04-04,4.356736,4.507521,4.3533363
2060-04-05,4.3141427,4.3407135,4.2757587
2060-04-06,5.102064,5.0867844,5.085696
2060-04-07,5.5767326,5.4706917,5.560363
2060-04-08,4.192697,4.2892785,4.183479
2060-04-09,4.600166,4.776479,4.5873
2060-04-10,5.787207,5.7300754,5.7625623
2060-04-11,5.442299,5.377359,5.431287
2060-04-12,4.4982967,4.749824,4.5340495
2060-04-13,4.254786,4.443665,4.272116
2060-04-14,4.3549576,4.4549932,4.3515973
2060-04-15,4.635961,4.833593,4.6461434
2060-04-16,4.413601,4.569582,4.420195
2060-04-17,4.5222974,4.7219677,4.538376
2060-04-18,4.4496927,4.6726995,4.475125
2060-04-19,4.094233,4.2192464,4.093279
2060-04-20,4.254888,4.37625,4.244052
2060-04-21,3.684805,3.8590868,3.6653943
2060-04-22,4.0041013,4.144833,3.9712086
2060-04-23,4.698685,4.8179107,4.687929
2060-04-24,5.460358,5.5639563,5.475609
2060-04-25,4.575574,4.8542128,4.598661
2060-04-26,3.6956472,3.7810254,3.6705346
2060-04-27,4.334215,4.3333116,4.303113
2060-04-28,4.3417764,4.270598,4.316151
2060-04-29,4.499417,4.538024,4.488227
2060-04-30,3.983983,4.117698,3.9711585
2060-05-01,3.8136828,4.0053864,3.7949555
2060-05-02,4.3061047,4.598729,4.2980304
2060-05-03,4.655184,4.7645364,4.6090717
2060-05-04,5.662028,5.528225,5.635795
2060-05-05,4.7538285,4.714758,4.757472
2060-05-06,3.6286454,3.7779832,3.6493988
2060-05-07,3.3802533,3.6785064,3.4179194
2060-05-08,3.67179,3.8658426,3.6754708
2060-05-09,4.1854987,4.35005,4.1483245
2060-05-10,5.694164,5.5473022,5.635653
2060-05-11,5.0327682,5.030504,5.032438
2060-05-12,4.6051283,4.5204697,4.572957
2060-05-13,4.1190577,4.0867043,4.085924
2060-05-14,3.856723,3.9711263,3.8479342
2060-05-15,3.0726867,3.1957219,3.093711
2060-05-16,3.3222678,3.4434612,3.3402126
2060-05-17,3.759989,3.8468583,3.7814887
2060-05-18,3.8039618,3.919207,3.8418505
2060-05-19,2.7011516,2.9231584,2.7206087
2060-05-20,3.7993546,3.8106453,3.7953696
2060-05-21,5.210551,5.3292136,5.211388
2060-05-22,4.673966,5.0221376,4.682526
2060-05-23,3.3883605,3.5478792,3.371806
2060-05-24,4.3249345,4.672111,4.324071
2060-05-25,6.860051,6.8278713,6.8330617
2060-05-26,4.591792,4.877492,4.6354213
2060-05-27,4.5937533,4.827123,4.5550623
2060-05-28,5.710801,5.9803452,5.685682
2060-05-29,6.0838594,6.3660126,6.064146
2060-05-30,6.2415514,6.1457133,6.2068295
2060-05-31,3.2559047,3.4144015,3.3008177
2060-06-01,3.883383,3.9498816,3.92202
2060-06-02,5.1256967,5.0323286,5.1389875
2060-06-03,5.292309,5.428531,5.2820935
2060-06-04,5.4225836,5.5924582,5.432724
2060-06-05,6.673593,6.660864,6.651847
2060-06-06,4.586519,4.7218122,4.625522
2060-06-07,4.2844577,4.4435935,4.2639103
2060-06-08,7.1219616,7.2142005,7.0887003
2060-06-09,6.069899,6.1075654,6.0567837
2060-06-10,5.066187,5.0602837,5.042178
2060-06-11,4.451719,4.5637174,4.4716206
2060-06-12,4.566733,4.852438,4.600698
2060-06-13,3.9935083,4.3684897,4.016539
2060-06-14,3.8650408,4.129267,3.8682973
2060-06-15,5.598064,5.710874,5.542573
2060-06-16,5.656362,5.5039673,5.5945764
2060-06-17,4.24137,4.3293514,4.2127852
2060-06-18,4.858021,4.7956142,4.8115034
2060-06-19,3.4769292,3.5077739,3.4777222
2060-06-20,4.293907,4.4593325,4.3051114
2060-06-21,5.218556,5.443498,5.2404404
2060-06-22,4.7953506,5.0993524,4.810158
2060-06-23,3.8474844,4.062183,3.8348272
2060-06-24,4.5552206,4.51633,4.507751
2060-06-25,4.5958486,4.558965,4.578926
2060-06-26,4.6015906,4.775586,4.572872
2060-06-27,4.000615,4.1352315,3.980541
2060-06-28,3.5100367,3.5855799,3.4770756
2060-06-29,3.7913747,3.7969778,3.786654
2060-06-30,3.146274,3.22147,3.1576972
2060-07-01,4.985582,5.0130095,4.983956
2060-07-02,5.5054398,5.5196557,5.505798
2060-07-03,3.9852345,4.166202,4.0150895
2060-07-04,3.3564937,3.5724792,3.3708024
2060-07-05,4.9717045,5.081201,4.9590383
2060-07-06,4.7888026,4.892484,4.827601
2060-07-07,5.5860643,5.858534,5.6240034
2060-07-08,5.8939676,6.2633166,5.896646
2060-07-09,5.0126143,5.3346887,4.9680424
2060-07-10,3.5541892,3.5332544,3.5219426
2060-07-11,2.9849544,3.162029,2.9750562
2060-07-12,7.2030745,7.301384,7.1813393
2060-07-13,7.737859,7.7690067,7.7172704
2060-07-14,5.977526,5.920549,5.9561954
2060-07-15,3.9032173,3.8829587,3.9014745
2060-07-16,3.685885,3.8070762,3.6764686
2060-07-17,3.3671374,3.487731,3.358529
2060-07-18,4.24246,4.3306556,4.237785
2060-07-19,4.558036,4.6742487,4.565137
2060-07-20,4.370596,4.510465,4.404225
2060-07-21,5.5712953,5.705798,5.5884547
2060-07-22,4.6573677,4.916536,4.686621
2060-07-23,3.3390417,3.5876272,3.3699255
2060-07-24,3.258766,3.4398413,3.2818115
2060-07-25,4.461653,4.6902075,4.4760413
2060-07-26,4.306723,4.5502343,4.305732
2060-07-27,4.9112415,5.085212,4.89017
2060-07-28,4.14426,4.189483,4.138939
2060-07-29,5.1845865,5.407247,5.196707
2060-07-30,6.470872,6.6590776,6.465092
2060-07-31,7.0239015,7.0474124,6.9677405
2060-08-01,8.36024,8.33352,8.300199
2060-08-02,7.820207,7.789625,7.7957373
2060-08-03,4.109486,4.2067986,4.091487
2060-08-04,4.8615327,4.8136325,4.8435063
2060-08-05,4.823947,4.8977056,4.8101315
2060-08-06,4.246288,4.404231,4.25023
2060-08-07,3.3252425,3.411739,3.3120573
2060-08-08,4.5614805,4.851892,4.5889173
2060-08-09,5.759984,6.130002,5.783711
2060-08-10,7.384675,7.4543514,7.3608975
2060-08-11,7.7009125,7.7143707,7.6874003
2060-08-12,6.684362,6.754597,6.6083007
2060-08-13,5.6475134,5.7967715,5.6245003
2060-08-14,7.04624,7.1438174,7.0389357
2060-08-15,6.1143475,6.084748,6.077801
2060-08-16,4.2187514,4.4325314,4.207976
2060-08-17,6.271178,6.33789,6.242759
2060-08-18,6.7018833,6.5865207,6.666725
2060-08-19,5.8488383,5.819869,5.8286414
2060-08-20,5.8677897,5.7583127,5.832085
2060-08-21,3.9794052,4.11726,3.9892654
2060-08-22,5.4827633,5.7819543,5.491002
2060-08-23,6.6762877,6.6954117,6.624299
2060-08-24,7.0391088,7.1445093,6.9819913
2060-08-25,7.3224225,7.539989,7.2847033
2060-08-26,6.806303,6.872591,6.7750382
2060-08-27,4.350422,4.36517,4.363357
2060-08-28,3.9407623,4.0029516,3.9610028
2060-08-29,4.101024,4.1522455,4.096832
2060-08-30,4.6946425,4.8209376,4.6827636
2060-08-31,5.6136394,5.4986143,5.607793
2060-09-01,5.2057676,5.462653,5.212754
2060-09-02,6.8160977,7.218025,6.7879047
2060-09-03,9.523547,9.81789,9.4805
2060-09-04,7.423872,7.406647,7.380001
2060-09-05,4.516623,4.4898915,4.5146794
2060-09-06,4.719812,4.792704,4.7061753
2060-09-07,4.474649,4.6053004,4.450048
2060-09-08,5.79492,6.055606,5.8026032
2060-09-09,7.717876,7.702383,7.6875587
2060-09-10,3.9803476,4.119824,3.9924486
2060-09-11,4.570356,4.6842337,4.5738177
2060-09-12,5.456923,5.3599863,5.430458
2060-09-13,6.0662403,6.297179,6.0633593
2060-09-14,6.811676,6.9706125,6.8048716
2060-09-15,6.34317,6.332028,6.3025556
2060-09-16,4.586652,4.670479,4.593748
2060-09-17,4.7213583,4.673763,4.7066107
2060-09-18,4.1093683,4.197511,4.087331
2060-09-19,3.9604728,4.0526333,3.9642162
2060-09-20,6.2125316,6.094834,6.1832657
2060-09-21,4.780363,4.958634,4.781106
2060-09-22,3.8087697,3.920201,3.809557
2060-09-23,4.3823943,4.5492854,4.3797708
2060-09-24,4.76295,4.8847094,4.7774696
2060-09-25,4.507594,4.4942913,4.482781
2060-09-26,5.5720434,5.581416,5.5537715
2060-09-27,5.5045547,5.4517813,5.4698987
2060-09-28,6.1913414,6.2926855,6.202111
2060-09-29,5.21371,5.3282037,5.23331
2060-09-30,5.218483,5.4088283,5.2061205
2060-10-01,5.394672,5.609292,5.3851266
2060-10-02,5.446087,5.5614743,5.4341106
2060-10-03,5.03571,5.0933347,5.020707
2060-10-04,4.248763,4.3440113,4.2820115
2060-10-05,5.0166707,5.194558,4.9934864
2060-10-06,6.1523066,6.091663,6.125072
2060-10-07,5.3279133,5.4399104,5.343574
2060-10-08,6.484583,6.774849,6.4935236
2060-10-09,7.7220197,8.009797,7.715491
2060-10-10,7.3219886,7.4165554,7.3035607
2060-10-11,6.215419,6.428374,6.201812
2060-10-12,4.804708,4.9009495,4.8020344
2060-10-13,6.9271994,6.941964,6.905554
2060-10-14,10.030517,10.204432,10.040448
2060-10-15,8.816905,8.729373,8.77643
2060-10-16,4.946859,4.8705673,4.9276133
2060-10-17,5.0818734,4.92624,5.063658
2060-10-18,5.278114,5.407359,5.294311
2060-10-19,5.2060976,5.308372,5.197628
2060-10-20,5.0581355,5.0980396,5.036256
2060-10-21,4.7228427,4.799939,4.694659
2060-10-22,5.478766,5.5258183,5.4445753
2060-10-23,5.5091667,5.6101656,5.5044136
2060-10-24,4.9499216,4.8581038,4.9173565
2060-10-25,4.5193524,4.5517445,4.4843574
2060-10-26,5.278989,5.1553063,5.24194
2060-10-27,5.222604,5.375042,5.1969743
2060-10-28,5.2342825,5.3319855,5.2008023
2060-10-29,6.364868,6.4413524,6.3248277
2060-10-30,5.368305,5.2595115,5.320922
2060-10-31,5.8929777,5.813175,5.8571243
2060-11-01,5.4332685,5.5320086,5.4100266
2060-11-02,5.3648963,5.3557053,5.3358974
2060-11-03,5.412042,5.3828526,5.3823113
2060-11-04,5.3368654,5.3202477,5.307962
2060-11-05,4.6867642,4.7767134,4.696837
2060-11-06,5.3861814,5.445444,5.3528175
2060-11-07,5.451153,5.490563,5.4429665
2060-11-08,4.85993,5.11993,4.8598585
2060-11-09,4.545119,4.7462873,4.5429845
2060-11-10,4.7955627,5.045505,4.790019
2060-11-11,5.896671,6.0721416,5.896609
2060-11-12,5.5573354,5.6589236,5.5528135
2060-11-13,5.868674,5.8383017,5.858107
2060-11-14,5.0850024,5.337868,5.101127
2060-11-15,5.427784,5.471364,5.4270754
2060-11-16,4.6228533,4.756723,4.622548
2060-11-17,6.2300406,6.0924454,6.168759
2060-11-18,6.884679,7.0990686,6.886173
2060-11-19,5.648546,5.9139915,5.6697526
2060-11-20,5.6743255,5.782733,5.6662235
2060-11-21,6.3392878,6.5067263,6.329312
2060-11-22,6.5979934,6.757865,6.581732
2060-11-23,6.437921,6.596926,6.4254737
2060-11-24,5.6037664,5.7020516,5.581249
2060-11-25,5.5004053,5.595372,5.4799604
2060-11-26,6.7949233,6.8887463,6.750503
2060-11-27,5.876579,5.9645295,5.8396087
2060-11-28,5.997235,6.033863,5.958026
